METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE,shape_wkt,POINT_X,POINT_Y
450050,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,NEWBURY ST H-M,1,,-71.085967999999994,42.348599000000000,,,,50,1,MULTI-SPACE STALL,NO,DISTRICT 0,,909,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08596799999998 42.348599000000036),-71.085967999999980,42.348599000000036
450051,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,GLOU,BOYLSTON ST G-F,1,,-71.083044999999998,42.348450999999997,,,,51,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.083044998999981 42.348451000000068),-71.083044998999981,42.348451000000068
450052,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ST C,BOYLSTON ST ST C-D,1,,-71.085972999999996,42.347650999999999,,,,52,1,MULTI-SPACE STALL,NO,DISTRICT 0,,911,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.085972999999967 42.347651000000042),-71.085972999999967,42.347651000000042
450053,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,GLOU,BOYLSTON ST G-F,1,,-71.082442000000000,42.348776000000001,,,,53,1,MULTI-SPACE STALL,NO,DISTRICT 0,,910,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.082441999999958 42.348776000000043),-71.082441999999958,42.348776000000043
450054,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,BOYLSTON ST H-G,1,,-71.084265000000002,42.348159000000003,,,,54,1,MULTI-SPACE STALL,NO,DISTRICT 0,,912,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.08426499899997 42.348159000000066),-71.084264998999970,42.348159000000066
450055,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,FAIRFIELD ST B-N,1,,-71.081823000000000,42.349131000000000,,,,55,1,MULTI-SPACE STALL,NO,DISTRICT 0,,913,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.081822999999986 42.349131000000057),-71.081822999999986,42.349131000000057
450056,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,BOYLSTON ST H-G,1,,-71.083748999999997,42.348298000000000,,,,56,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.083748999999955 42.348298000000057),-71.083748999999955,42.348298000000057
450057,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,BOYLSTON ST F-E,1,,-71.080387000000002,42.349156999999998,,,,57,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080386999999973 42.349157000000048),-71.080386999999973,42.349157000000048
450058,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,EXETER ST B-B,1,,-71.079284999999999,42.349257999999999,,,,58,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07928499999997 42.349258000000077),-71.079284999999970,42.349258000000077
450059,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,BOYLSTON ST F-E,1,,-71.080141999999995,42.349246999999998,,,,59,1,MULTI-SPACE STALL,NO,DISTRICT 0,,914,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.080141999999967 42.349247000000048),-71.080141999999967,42.349247000000048
450060,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,EXETER ST B-B,1,,-71.079301999999998,42.348905999999999,,,,60,1,MULTI-SPACE STALL,NO,DISTRICT 0,,977,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.079301999999984 42.348906000000056),-71.079301999999984,42.348906000000056
450061,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEWB,EXETER ST N-B,1,,-71.079733000000004,42.349781000000000,,,,61,1,MULTI-SPACE STALL,NO,DISTRICT 0,,12,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.079732999999976 42.349781000000064),-71.079732999999976,42.349781000000064
450062,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,DART,BOYLSTON ST D-C,1,,-71.076680999999994,42.350197999999999,,,,62,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.076680999999951 42.350198000000034),-71.076680999999951,42.350198000000034
450063,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEWB,EXETER ST N-B,1,,-71.079566000000000,42.349879999999999,,,,63,1,MULTI-SPACE STALL,NO,DISTRICT 0,,917,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.079565999999943 42.349880000000041),-71.079565999999943,42.349880000000041
450064,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,DART,BOYLSTON ST D-C,1,,-71.076148000000003,42.350330999999997,,,,64,1,MULTI-SPACE STALL,NO,DISTRICT 0,,916,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.076147998999943 42.35033100000004),-71.076147998999943,42.350331000000040
450065,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,BOYLSTON ST E-D,1,,-71.078678999999994,42.349797000000002,,,,65,1,MULTI-SPACE STALL,NO,DISTRICT 0,,918,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.078678999999966 42.349797000000081),-71.078678999999966,42.349797000000081
450066,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,CLARENDON ST B-ST JAMES,1,,-71.075068000000002,42.350214999999999,,,,66,1,MULTI-SPACE STALL,NO,DISTRICT 0,,919,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.075068000999977 42.350215000000048),-71.075068000999977,42.350215000000048
450067,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,BOYLSTON ST E-D,1,,-71.078118000000003,42.349946000000003,,,,67,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.078117999999961 42.349946000000045),-71.078117999999961,42.349946000000045
450068,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,CLARENDON ST B-ST JAMES,1,,-71.074943000000005,42.350360000000002,,,,68,1,MULTI-SPACE STALL,NO,DISTRICT 0,,920,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.074942999999962 42.35036000000008),-71.074942999999962,42.350360000000080
450069,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,DARTMOUTH ST B-N,1,,-71.077603999999994,42.350479000000000,,,,69,1,MULTI-SPACE STALL,NO,DISTRICT 0,,519,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.077603999999951 42.350479000000064),-71.077603999999951,42.350479000000064
450070,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.074696000000003,42.350741999999997,,,,70,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07469599999996 42.350742000000025),-71.074695999999960,42.350742000000025
450071,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,BOYLSTON ST D-C,1,,-71.076324999999997,42.350456999999999,,,,71,1,MULTI-SPACE STALL,NO,DISTRICT 0,,456,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07632499999994 42.350457000000063),-71.076324999999940,42.350457000000063
450072,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.074077000000003,42.350907999999997,,,,72,1,MULTI-SPACE STALL,NO,DISTRICT 0,,22,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.074076999999988 42.350908000000061),-71.074076999999988,42.350908000000061
450073,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,BOYLSTON ST D-C,1,,-71.075940000000003,42.350541000000000,,,,73,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.075939999999946 42.350541000000078),-71.075939999999946,42.350541000000078
450074,Parkeon,08:00AM-08:00PM SUN-SAT $0.25 120,,"00:00AM-08:00AM SUN-SAT, 08:00PM-24:00AM SUN-SAT",,,,S,CLAR,BOYLSTON ST C-B,1,,-71.073597000000007,42.351036999999998,,,,74,1,MULTI-SPACE STALL,NO,DISTRICT 0,,23,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07359699999995 42.351037000000076),-71.073596999999950,42.351037000000076
450075,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEWB,CLARENDON ST N-B,1,,-71.075388000000004,42.350973000000003,,,,75,1,MULTI-SPACE STALL,NO,DISTRICT 0,,921,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.075387999999975 42.350973000000067),-71.075387999999975,42.350973000000067
450076,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,ST J,BERKELEY ST ST J-B,1,,-71.072851000000000,42.350636999999999,,,,76,1,MULTI-SPACE STALL,NO,DISTRICT 0,,922,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072850999999957 42.350637000000063),-71.072850999999957,42.350637000000063
450077,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEWB,CLARENDON ST N-B,1,,-71.075508999999997,42.350988999999998,,,,77,1,MULTI-SPACE STALL,NO,DISTRICT 0,,923,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.075508999999954 42.350989000000027),-71.075508999999954,42.350989000000027
450078,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,BOYLSTON ST B-A,1,,-71.072218000000007,42.351407000000002,,,,78,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.072217999999964 42.351407000000052),-71.072217999999964,42.351407000000052
450079,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.074633000000006,42.350881999999999,,,,79,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.074632999999949 42.35088200000007),-71.074632999999949,42.350882000000070
450080,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,BOYLSTON ST B-A,1,,-71.071709999999996,42.351545000000002,,,,80,1,MULTI-SPACE STALL,NO,DISTRICT 0,,25,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.071709999999939 42.351545000000044),-71.071709999999939,42.351545000000044
450081,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.073858999999999,42.351095999999998,,,,81,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07385899999997 42.351096000000041),-71.073858999999970,42.351096000000041
450083,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,BOYLSTON ST C-B,1,,-71.073594000000000,42.351162000000002,,,,83,1,MULTI-SPACE STALL,NO,DISTRICT 0,,924,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.073593999999957 42.351162000000045),-71.073593999999957,42.351162000000045
450085,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,BERKELEY ST B-N,1,,-71.073508000000004,42.351573000000002,,,,85,1,MULTI-SPACE STALL,NO,DISTRICT 0,,926,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.073507999999947 42.35157300000003),-71.073507999999947,42.351573000000030
450087,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,BOYLSTON ST B-A,1,,-71.072593999999995,42.351436999999997,,,,87,1,MULTI-SPACE STALL,NO,DISTRICT 0,,927,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07259400099997 42.351437000000033),-71.072594000999970,42.351437000000033
450089,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,BOYLSTON ST B-A,1,,-71.071877999999998,42.351627000000001,,,,89,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07187799999997 42.351627000000065),-71.071877999999970,42.351627000000065
450091,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.070017000000007,42.352184999999999,,,,91,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.07001699999995 42.352185000000077),-71.070016999999950,42.352185000000077
450093,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.069586999999999,42.352280000000000,,,,93,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.069586999999956 42.352280000000064),-71.069586999999956,42.352280000000064
450095,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.068717000000007,42.352462000000003,,,,95,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068716999999936 42.35246200000006),-71.068716999999936,42.352462000000060
450097,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,BOYLSTON ST A-C ST SO,1,,-71.068089999999998,42.352586000000002,,,,97,1,MULTI-SPACE STALL,NO,DISTRICT 0,,928,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068089999999984 42.352586000000031),-71.068089999999984,42.352586000000031
450098,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,STAT,STUART ST,1,,-71.069036999999994,42.350594000000001,,,,98,1,MULTI-SPACE STALL,NO,DISTRICT 0,,929,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.06903699999998 42.350594000000058),-71.069036999999980,42.350594000000058
450099,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,STAT,CHURCH ST,1,,-71.068934999999996,42.350568000000003,,,,99,1,MULTI-SPACE STALL,NO,DISTRICT 0,,930,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068934999999954 42.350568000000067),-71.068934999999954,42.350568000000067
450100,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,STAT,COLUMBUS AV,1,,-71.068988000000004,42.350746999999998,,,,100,1,MULTI-SPACE STALL,NO,DISTRICT 0,,931,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.068987999999933 42.350747000000069),-71.068987999999933,42.350747000000069
450101,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DORC,CONGRESS ST D-A,1,,-71.052762999999999,42.352738000000002,,,,101,1,MULTI-SPACE STALL,NO,DISTRICT 0,,932,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.05276299999997 42.352738000000045),-71.052762999999970,42.352738000000045
450501,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.059299999999993,42.365079999999999,,,,501,1,MULTI-SPACE STALL,NO,DISTRICT 0,,933,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.059299998999961 42.365080000000034),-71.059299998999961,42.365080000000034
450502,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.059543000000005,42.365298000000003,,,,502,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.059542998999973 42.365298000000053),-71.059542998999973,42.365298000000053
450503,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CAUS,BEVERLY ST C-V,1,,-71.059929999999994,42.365644000000003,,,,503,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.059929999999952 42.365644000000032),-71.059929999999952,42.365644000000032
450504,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,OCON,STANIFORD ST O-C,1,,-71.063974000000002,42.361863000000000,,,,504,1,MULTI-SPACE STALL,NO,DISTRICT 0,,63,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.063973999999973 42.361863000000028),-71.063973999999973,42.361863000000028
450505,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,LOMA,STANIFORD ST L-O,1,,-71.063931999999994,42.362976000000003,,,,505,1,MULTI-SPACE STALL,NO,DISTRICT 0,,62,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.063931999999966 42.36297600000006),-71.063931999999966,42.362976000000060
450506,Parkeon,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NASH,LOMASNEY WY N-S,1,,-71.063997000000001,42.364711999999997,,,,506,1,MULTI-SPACE STALL,NO,DISTRICT 0,,997,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.063996999999972 42.364712000000054),-71.063996999999972,42.364712000000054
450507,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEW,CANAL ST NC-V,1,,-71.059282999999994,42.363900000000001,,,,507,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.059282999999937 42.363900000000058),-71.059282999999937,42.363900000000058
450508,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEW,CANAL ST NC-V,1,,-71.059590000000000,42.364170000000001,,,,508,1,MULTI-SPACE STALL,NO,DISTRICT 0,,35,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.059589999999957 42.364170000000058),-71.059589999999957,42.364170000000058
450509,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,VALE,CANAL ST V-C,1,,-71.060096000000001,42.364595999999999,,,,509,1,MULTI-SPACE STALL,NO,DISTRICT 0,,934,0MS,MS,0.250000000000000,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE,POINT (-71.060096000999977 42.364596000000063),-71.060096000999977,42.364596000000063
